Time_Sec,Amplitude
0.000000,-0.000017
0.033333,-0.000220
0.066667,-0.000393
0.100000,-0.000510
0.133333,-0.000556
0.166667,-0.000528
0.200000,-0.000437
0.233333,-0.000305
0.266667,-0.000165
0.300000,-0.000046
0.333333,0.000029
0.366667,0.000052
0.400000,0.000030
0.433333,-0.000019
0.466667,-0.000071
0.500000,-0.000102
0.533333,-0.000100
0.566667,-0.000065
0.600000,-0.000009
0.633333,0.000049
0.666667,0.000091
0.700000,0.000106
0.733333,0.000096
0.766667,0.000071
0.800000,0.000044
0.833333,0.000026
0.866667,0.000023
0.900000,0.000036
0.933333,0.000057
0.966667,0.000077
1.000000,0.000088
1.033333,0.000086
1.066667,0.000073
1.100000,0.000054
1.133333,0.000036
1.166667,0.000024
1.200000,0.000021
1.233333,0.000024
1.266667,0.000027
1.300000,0.000025
1.333333,0.000012
1.366667,-0.000012
1.400000,-0.000039
1.433333,-0.000061
1.466667,-0.000069
1.500000,-0.000057
1.533333,-0.000027
1.566667,0.000014
1.600000,0.000052
1.633333,0.000074
1.666667,0.000071
1.700000,0.000043
1.733333,-0.000001
1.766667,-0.000047
1.800000,-0.000080
1.833333,-0.000089
1.866667,-0.000074
1.900000,-0.000041
1.933333,-0.000002
1.966667,0.000030
2.000000,0.000045
2.033333,0.000040
2.066667,0.000021
2.100000,-0.000003
2.133333,-0.000023
2.166667,-0.000031
2.200000,-0.000028
2.233333,-0.000018
2.266667,-0.000006
2.300000,-0.000002
2.333333,-0.000010
2.366667,-0.000028
2.400000,-0.000051
2.433333,-0.000068
2.466667,-0.000071
2.500000,-0.000055
2.533333,-0.000024
2.566667,0.000014
2.600000,0.000050
2.633333,0.000071
2.666667,0.000068
2.700000,0.000043
2.733333,0.000002
2.766667,-0.000044
2.800000,-0.000082
2.833333,-0.000099
2.866667,-0.000089
2.900000,-0.000055
2.933333,-0.000002
2.966667,0.000057
3.000000,0.000109
3.033333,0.000146
3.066667,0.000165
3.100000,0.000169
3.133333,0.000163
3.166667,0.000153
3.200000,0.000142
3.233333,0.000128
3.266667,0.000104
3.300000,0.000064
3.333333,0.000003
3.366667,-0.000076
3.400000,-0.000163
3.433333,-0.000240
3.466667,-0.000290
3.500000,-0.000297
3.533333,-0.000259
3.566667,-0.000180
3.600000,-0.000079
3.633333,0.000020
3.666667,0.000097
3.700000,0.000138
3.733333,0.000142
3.766667,0.000119
3.800000,0.000083
3.833333,0.000049
3.866667,0.000027
3.900000,0.000017
3.933333,0.000014
3.966667,0.000009
4.000000,-0.000005
4.033333,-0.000030
4.066667,-0.000061
4.100000,-0.000088
4.133333,-0.000103
4.166667,-0.000098
4.200000,-0.000073
4.233333,-0.000033
4.266667,0.000011
4.300000,0.000049
4.333333,0.000071
4.366667,0.000074
4.400000,0.000061
4.433333,0.000042
4.466667,0.000025
4.500000,0.000018
4.533333,0.000023
4.566667,0.000037
4.600000,0.000051
4.633333,0.000058
4.666667,0.000052
4.700000,0.000033
4.733333,0.000007
4.766667,-0.000018
4.800000,-0.000034
4.833333,-0.000036
4.866667,-0.000022
4.900000,0.000005
4.933333,0.000037
4.966667,0.000063
5.000000,0.000075
5.033333,0.000070
5.066667,0.000048
5.100000,0.000017
5.133333,-0.000015
5.166667,-0.000040
5.200000,-0.000053
5.233333,-0.000055
5.266667,-0.000052
5.300000,-0.000052
5.333333,-0.000061
5.366667,-0.000079
5.400000,-0.000101
5.433333,-0.000117
5.466667,-0.000117
5.500000,-0.000097
5.533333,-0.000058
5.566667,-0.000011
5.600000,0.000034
5.633333,0.000062
5.666667,0.000067
5.700000,0.000053
5.733333,0.000028
5.766667,0.000006
5.800000,-0.000001
5.833333,0.000012
5.866667,0.000044
5.900000,0.000084
5.933333,0.000119
5.966667,0.000136
6.000000,0.000124
6.033333,0.000086
6.066667,0.000031
6.100000,-0.000029
6.133333,-0.000077
6.166667,-0.000103
6.200000,-0.000103
6.233333,-0.000080
6.266667,-0.000045
6.300000,-0.000010
6.333333,0.000015
6.366667,0.000024
6.400000,0.000017
6.433333,0.000001
6.466667,-0.000014
6.500000,-0.000020
6.533333,-0.000013
6.566667,0.000005
6.600000,0.000029
6.633333,0.000048
6.666667,0.000053
6.700000,0.000042
6.733333,0.000016
6.766667,-0.000014
6.800000,-0.000040
6.833333,-0.000051
6.866667,-0.000044
6.900000,-0.000021
6.933333,0.000009
6.966667,0.000034
7.000000,0.000043
7.033333,0.000032
7.066667,0.000005
7.100000,-0.000029
7.133333,-0.000058
7.166667,-0.000073
7.200000,-0.000068
7.233333,-0.000046
7.266667,-0.000016
7.300000,0.000012
7.333333,0.000029
7.366667,0.000031
7.400000,0.000021
7.433333,0.000008
7.466667,-0.000000
7.500000,0.000002
7.533333,0.000016
7.566667,0.000038
7.600000,0.000061
7.633333,0.000074
7.666667,0.000070
7.700000,0.000049
7.733333,0.000015
7.766667,-0.000022
7.800000,-0.000052
7.833333,-0.000065
7.866667,-0.000060
7.900000,-0.000040
7.933333,-0.000014
7.966667,0.000007
8.000000,0.000015
8.033333,0.000008
8.066667,-0.000010
8.100000,-0.000031
8.133333,-0.000045
8.166667,-0.000045
8.200000,-0.000031
8.233333,-0.000005
8.266667,0.000024
8.300000,0.000045
8.333333,0.000051
8.366667,0.000040
8.400000,0.000017
8.433333,-0.000006
8.466667,-0.000020
8.500000,-0.000019
8.533333,-0.000001
8.566667,0.000027
8.600000,0.000053
8.633333,0.000067
8.666667,0.000062
8.700000,0.000037
8.733333,-0.000000
8.766667,-0.000038
8.800000,-0.000066
8.833333,-0.000076
8.866667,-0.000067
8.900000,-0.000042
8.933333,-0.000013
8.966667,0.000009
9.000000,0.000017
9.033333,0.000010
9.066667,-0.000008
9.100000,-0.000027
9.133333,-0.000038
9.166667,-0.000036
9.200000,-0.000018
9.233333,0.000007
9.266667,0.000033
9.300000,0.000049
9.333333,0.000049
9.366667,0.000034
9.400000,0.000012
9.433333,-0.000009
9.466667,-0.000019
9.500000,-0.000012
9.533333,0.000011
9.566667,0.000043
